 1094  38  85  1 0.5        -1 -80864.5    0.23879        "t=67.63m" _
 1095  39  85  0 0.5        -1 -77842      0              "t=2.68h" _
 1096  39  85  1 4.5         1 -77822      0.01968        "t=4.86h" _
 1097  39  85  2 2.5        -1 -77576      0.26618        "t=178ns" _
 1098  40  85  0 3.5         1 -73175      0              "t=7.86m" _
 1099  40  85  1 0.5        -1 -72883      0.2922         "t=10.9s" _
 1100  41  85  0 4.5         1 -66280      0              "t=20.5s" _
 1101  41  85  1 0.5        -1 -66130      0.15           "t=3.3s" _
 1102  42  85  0 0.5         1 -57510      0              "t=3.2s" _
 1103  43  85  0 0.5        -1 -45850      0              "t=?" _
 1104  44  85  0 1.5        -1 -30950      0              "t=1#ms" _
 1105  31  86  0 -77.777     0 -34080      0              "t=47ms" _
 1106  32  86  0 0           1 -49400      0              "t=226ms" _
 1107  33  86  0 1          -1 -58962      0              "t=945ms" _
 1108  34  86  0 0           1 -70503.2    0              "t=14.3s" _
 1109  34  86  1 -77.777     0 -68131.2    2.372          "t=620ms" _
 1110  35  86  0 1          -1 -75632      0              "t=55.1s" _
 1111  36  86  0 0           1 -83265.666                0              "t=stbl" _
 1112  37  86  0 2          -1 -82746.99   0              "t=18.642d" _
 1113  37  86  1 6          -1 -82190.94   0.55605        "t=1.017m" _
 1114  38  86  0 0           1 -84523.089                0              "t=stbl" _
 1115  38  86  1 8           1 -81567.00   2.95609        "t=455ns" _
 1116  39  86  0 4          -1 -79283      0              "t=14.74h" _
 1117  39  86  1 8           1 -79065      0.21821        "t=47.4m" _
 1118  39  86  2 6           1 -78981      0.30218        "t=125.3ns" _
 1119  40  86  0 0           1 -77969      0              "t=16.5h" _
 1120  41  86  0 6           1 -69134      0              "t=88s" _
 1121  41  86  1 0           0 -68880      0.25           "t=56.3s" _
 1122  42  86  0 0           1 -64110      0              "t=19.1s" _
 1123  43  86  0 0           1 -51570      0              "t=55ms" _
 1124  43  86  1 6           1 -50050      1.524          "t=1.10us" _
 1125  44  86  0 0           1 -39770      0              "t=50#ms" _
 1126  31  87  0 2.5        -1 -29250      0              "t=10#ms" _
 1127  32  87  0 2.5         1 -44080      0              "t=150#ms" _
 1128  33  87  0 2.5        -1 -55617.9    0              "t=492ms" _
 1129  34  87  0 1.5         1 -66426.1    0              "t=5.50s" _
 1130  35  87  0 2.5        -1 -73892      0              "t=55.65s" _
 1131  36  87  0 2.5         1 -80709.52   0              "t=76.3m" _
 1132  37  87  0 1.5        -1 -84597.791                0              "t=49.7Gy" _
 1133  38  87  0 4.5         1 -84880.066                0              "t=stbl" _
 1134  38  87  1 0.5        -1 -84491.537                0.3885287      "t=2.815h" _
 1135  39  87  0 0.5        -1 -83018.4    0              "t=79.8h" _
 1136  39  87  1 4.5         1 -82637.6    0.38082        "t=13.37h" _
 1137  40  87  0 4.5         1 -79347      0              "t=1.68h" _
 1138  40  87  1 0.5        -1 -79011      0.33584        "t=14.0s" _
 1139  41  87  0 0.5        -1 -73874      0              "t=3.7m" _
 1140  41  87  1 4.5         1 -73870      0.0039         "t=2.6m" _
 1141  42  87  0 3.5         1 -66884.8    0              "t=14.1s" _
 1142  43  87  0 4.5         1 -57690      0              "t=2.2s" _
 1143  43  87  1 0.5        -1 -57683      0.007          "t=2#s" _
 1144  43  87  2 3.5         1 -57619      0.071          "t=647ns" _
 1145  44  87  0 0.5        -1 -45520      0              "t=50#ms" _
 1146  32  88  0 0           1 -40140      0              "t=100#ms" _
 1147  33  88  0 -77.777     0 -50720      0              "t=270ms" _
 1148  34  88  0 0           1 -63884      0              "t=1.53s" _
 1149  35  88  0 1          -1 -70716      0              "t=16.34s" _
 1150  35  88  1 4          -1 -70446      0.2701         "t=5.51us" _
 1151  36  88  0 0           1 -79691.3    0              "t=2.825h" _
 1152  37  88  0 2          -1 -82608.99   0              "t=17.773m" _
 1153  37  88  1 7           1 -81235.2    1.3738         "t=123ns" _
 1154  38  88  0 0           1 -87921.618                0              "t=stbl" _
 1155  39  88  0 4          -1 -84299.0    0              "t=106.626d" _
 1156  39  88  1 1           1 -83906.1    0.39286        "t=301us" _
 1157  39  88  2 8           1 -83624.5    0.67455        "t=13.98ms" _
 1158  40  88  0 0           1 -83629      0              "t=83.4d" _
 1159  40  88  1 8           1 -80741      2.88779        "t=1.320us" _
 1160  41  88  0 8           1 -76170      0              "t=14.50m" _
 1161  41  88  1 4          -1 -76040      0.13           "t=7.7m" _
 1162  42  88  0 0           1 -72687      0              "t=8.0m" _
 1163  43  88  0 5           1 -61680      0              "t=6.4s" _
 1164  43  88  1 2           1 -61680      0              "t=5.8s" _
 1165  43  88  2 4           1 -61580      0.1            "t=146ns" _
 1166  44  88  0 0           1 -54340      0              "t=1.3s" _
 1167  45  88  0 -77.777     0 -36860      0              "t=1#ms" _
 1168  32  89  0 1.5         1 -33730      0              "t=50#ms" _
 1169  33  89  0 2.5        -1 -46800      0              "t=200#ms" _
 1170  34  89  0 2.5         1 -58992      0              "t=430ms" _
 1171  35  89  0 1.5        -1 -68274      0              "t=4.357s" _
 1172  36  89  0 1.5         1 -76535.8    0              "t=3.15m" _
 1173  37  89  0 1.5        -1 -81712      0              "t=15.32m" _
 1174  38  89  0 2.5         1 -86209.02   0              "t=50.563d" _
 1175  39  89  0 0.5        -1 -87708.4    0              "t=stbl" _
 1176  39  89  1 4.5         1 -86799.4    0.90897        "t=15.663s" _
 1177  40  89  0 4.5         1 -84876      0              "t=78.41h" _
 1178  40  89  1 0.5        -1 -84288      0.58782        "t=4.161m" _
 1179  41  89  0 4.5         1 -80625      0              "t=2.03h" _
 1180  41  89  1 0.5        -1 -80630      0              "t=1.10h" _
 1181  42  89  0 4.5         1 -75015      0              "t=2.11m" _
 1182  42  89  1 0.5        -1 -74628      0.3875         "t=190ms" _
 1183  43  89  0 4.5         1 -67395      0              "t=12.8s" _
 1184  43  89  1 0.5        -1 -67332      0.0626         "t=12.9s" _
 1185  44  89  0 4.5         1 -58260      0              "t=1.5s" _
 1186  45  89  0 3.5         1 -45860      0              "t=10#ms" _
 1187  32  90  0 0           1 -29220      0              "t=50#ms" _
 1188  33  90  0 -77.777     0 -41330      0              "t=80#ms" _
 1189  33  90  1 -77.777     0 -41210      0.1245         "t=220ns" _
 1190  34  90  0 0           1 -55800      0              "t=210ms" _
 1191  35  90  0 -77.777     0 -64000      0              "t=1.910s" _
 1192  36  90  0 0           1 -74959.2    0              "t=32.32s" _
 1193  37  90  0 0          -1 -79364      0              "t=158s" _
 1194  37  90  1 3          -1 -79257      0.1069         "t=258s" _
 1195  37  90  0 0           0 -79293      0.071          "t=R=2 ~ ~ 1" _
 1196  38  90  0 0           1 -85948.1    0              "t=28.79y" _
 1197  39  90  0 2          -1 -86494.1    0              "t=64.00h" _
 1198  39  90  1 7           1 -85812.4    0.68167        "t=3.19h" _
 1199  40  90  0 0           1 -88772.54   0              "t=stbl" _
 1200  40  90  1 5          -1 -86453.54   2.319          "t=809.2ms" _
 1201  40  90  2 8           1 -85183.12   3.589419       "t=131ns" _
 1202  41  90  0 8           1 -82662      0              "t=14.60h" _
 1203  41  90  1 6           1 -82540      0.12237        "t=63us" _
 1204  41  90  2 4          -1 -82537      0.12467        "t=18.81s" _
 1205  42  90  0 0           1 -80173      0              "t=5.56h" _
 1206  42  90  1 8           1 -77298      2.87473        "t=1.12us" _
 1207  43  90  0 8           1 -70724.7    0              "t=49.2s" _
 1208  43  90  1 1           1 -70580.7    0.144          "t=8.7s" _
 1209  44  90  0 0           1 -64884      0              "t=11s" _
 1210  45  90  0 0           1 -51700      0              "t=15ms" _
 1211  45  90  1 9           1 -51700      0              "t=1.1s" _
 1212  46  90  0 0           1 -39710      0              "t=10#ms" _
 1213  33  91  0 2.5        -1 -36900      0              "t=50#ms" _
 1214  34  91  0 0.5         1 -50580      0              "t=270ms" _
 1215  35  91  0 2.5        -1 -61107      0              "t=543ms" _
 1216  36  91  0 2.5         1 -70974.0    0              "t=8.57s" _
 1217  37  91  0 1.5        -1 -77745      0              "t=58.2s" _
 1218  38  91  0 2.5         1 -83652      0              "t=9.65h" _
 1219  39  91  0 0.5        -1 -86351.3    0              "t=58.51d" _
 1220  39  91  1 4.5         1 -85795.7    0.55558        "t=49.71m" _
 1221  40  91  0 2.5         1 -87895.57   0              "t=stbl" _
 1222  40  91  1 10.5        1 -84728.3    3.1673         "t=4.35us" _
 1223  41  91  0 4.5         1 -86638.0    0              "t=680y" _
 1224  41  91  1 0.5        -1 -86533.4    0.1046         "t=60.86d" _
 1225  41  91  2 8.5        -1 -84603.6    2.03442        "t=3.76us" _
 1226  42  91  0 4.5         1 -82209      0              "t=15.49m" _
 1227  42  91  1 0.5        -1 -81556      0.65301        "t=64.6s" _
 1228  43  91  0 4.5         1 -75986.6    0              "t=3.14m" _
 1229  43  91  1 0.5        -1 -75847.3    0.1393         "t=3.3m" _
 1230  44  91  0 4.5         1 -68239.8    0              "t=8.0s" _
 1231  44  91  1 0.5        -1 -68580     -0.34           "t=7.6s" _
 1232  45  91  0 3.5         1 -58570      0              "t=1.60s" _
 1233  45  91  1 0.5        -1 -58400      0.1729         "t=1.46s" _
 1234  46  91  0 3.5         1 -45930      0              "t=10#ms" _
 1235  33  92  0 -77.777     0 -30980      0              "t=30#ms" _
 1236  34  92  0 0           1 -46720      0              "t=100#ms" _
 1237  34  92  1 -77.777     0 -44780      1.94           "t=12us" _
 1238  35  92  0 2          -1 -56233      0              "t=0.314s" _
 1239  35  92  1 -77.777     0 -55571      0.662          "t=88ns" _
 1240  35  92  2 -77.777     0 -55095      1.138          "t=85ns" _
 1241  36  92  0 0           1 -68769.3    0              "t=1.840s" _
 1242  37  92  0 0          -1 -74772      0              "t=4.48s" _
 1243  38  92  0 0           1 -82867      0              "t=2.611h" _
 1244  39  92  0 2          -1 -84816      0              "t=3.54h" _
 1245  39  92  1 7           1 -84010      0.807          "t=3.7us" _
 1246  40  92  0 0           1 -88459.03   0              "t=stbl" _
 1247  41  92  0 7           1 -86453.3    0              "t=34.7My" _
 1248  41  92  1 2           1 -86317.8    0.1355         "t=10.15d" _
 1249  41  92  2 2          -1 -86227.5    0.2258         "t=5.9us" _
 1250  42  92  0 0           1 -86808.58   0              "t=stbl" _
 1251  42  92  1 8           1 -84048.06   2.76052        "t=190ns" _
 1252  43  92  0 8           1 -78926      0              "t=4.25m" _
 1253  43  92  1 4           1 -78656      0.27009        "t=1.03us" _
 1254  43  92  2 3           1 -78397      0.52942        "t=&lt;0.1us" _
 1255  44  92  0 0           1 -74301.2    0              "t=3.65m" _
 1256  45  92  0 6           1 -62999      0              "t=4.66s" _
 1257  45  92  1 2           1 -62950      0.05           "t=0.53s" _
 1258  46  92  0 0           1 -54580      0              "t=1.1s" _
 1259  47  92  0 -77.777     0 -37130      0              "t=1#ms" _
 1260  34  93  0 0.5         1 -40720      0              "t=50#ms" _
 1261  34  93  1 -77.777     0 -40040      0.6782         "t=420ns" _
 1262  35  93  0 2.5        -1 -52890      0              "t=152ms" _
 1263  36  93  0 0.5         1 -64136.0    0              "t=1.286s" _
 1264  37  93  0 2.5        -1 -72620      0              "t=5.84s" _
 1265  37  93  1 13.5       -1 -68197      4.4231         "t=111ns" _
 1266  37  93  0 1.5        -1 -72367      0.25339        "t=&lt;0.5ns" _
 1267  38  93  0 2.5         1 -80086      0              "t=7.43m" _
 1268  39  93  0 0.5        -1 -84227      0              "t=10.18h" _
 1269  39  93  1 4.5         1 -83468      0.758719       "t=820ms" _
 1270  40  93  0 2.5         1 -87122.0    0              "t=1.61My" _
 1271  41  93  0 4.5         1 -87212.8    0              "t=stbl" _
 1272  41  93  1 0.5        -1 -87182.0    0.03077        "t=16.12y" _
 1273  41  93  2 -77.777     0 -79753      7.46           "t=1.5us" _
 1274  42  93  0 2.5         1 -86807.07   0              "t=4.0ky" _
 1275  42  93  1 10.5        1 -84382.12   2.42495        "t=6.85h" _
 1276  42  93  2 19.5       -1 -77112      9.695          "t=1.8us" _
 1277  43  93  0 4.5         1 -83606.1    0              "t=2.75h" _
 1278  43  93  1 0.5        -1 -83214.3    0.39184        "t=43.5m" _
 1279  43  93  2 8.5        -1 -81420.9    2.18516        "t=10.2us" _
 1280  44  93  0 4.5         1 -77216.7    0              "t=59.7s" _
 1281  44  93  1 0.5        -1 -76482.3    0.7344         "t=10.8s" _
 1282  44  93  2 10.5        1 -75134.2    2.0825         "t=2.49us" _
 1283  45  93  0 4.5         1 -69011.8    0              "t=13.9s" _
 1284  46  93  0 4.5         1 -59000      0              "t=1.15s" _
 1285  47  93  0 4.5         1 -46270      0              "t=20#ms" _
 1286  34  94  0 0           1 -36800      0              "t=20#ms" _
 1287  35  94  0 2          -1 -47400      0              "t=70ms" _
 1288  35  94  1 -77.777     0 -47110      0.2946         "t=530ns" _
 1289  36  94  0 0           1 -61348      0              "t=212ms" _
 1290  37  94  0 3          -1 -68562.8    0              "t=2.702s" _
 1291  37  94  1 10         -1 -66487.9    2.0749         "t=107ns" _
 1292  38  94  0 0           1 -78845.7    0              "t=75.3s" _
 1293  39  94  0 2          -1 -82351      0              "t=18.7m" _
 1294  39  94  1 5           1 -81149      1.2023         "t=1.295us" _
 1295  40  94  0 0           1 -87269.32   0              "t=stbl" _
 1296  41  94  0 6           1 -86369.1    0              "t=20.4ky" _
 1297  41  94  1 3           1 -86328.2    0.040892       "t=6.263m" _
 1298  42  94  0 0           1 -88414.06   0              "t=stbl" _
 1299  43  94  0 7           1 -84158      0              "t=293m" _
 1300  43  94  1 2           1 -84082      0.076          "t=52.0m" _
 1301  44  94  0 0           1 -82584      0              "t=51.8m" _
 1302  44  94  1 8           1 -79940      2.6441         "t=71us" _
 1303  45  94  0 4           1 -72908      0              "t=70.6s" _
 1304  45  94  1 2           1 -72853      0.0546         "t=480ns" _
 1305  45  94  2 8           1 -72610      0.3            "t=25.8s" _
 1306  46  94  0 0           1 -66102      0              "t=9.0s" _
 1307  46  94  1 14          1 -61219      4.8831         "t=511.0ns" _
 1308  46  94  2 19         -1 -58893      7.2091         "t=197ns" _
 1309  47  94  0 0           1 -52410      0              "t=37ms" _
 1310  47  94  1 7           1 -51060      1.35           "t=550ms" _
 1311  47  94  2 21          1 -45920      6.49           "t=400ms" _
 1312  48  94  0 0           1 -40140      0              "t=80#ms" _
 1313  34  95  0 1.5         1 -30460      0              "t=10#ms" _
 1314  35  95  0 2.5        -1 -43770      0              "t=50#ms" _
 1315  35  95  1 -77.777     0 -43230      0.5379         "t=6.8us" _
 1316  36  95  0 0.5         1 -56159      0              "t=114ms" _
 1317  36  95  1 3.5         1 -55964      0.1955         "t=1.582us" _
 1318  37  95  0 2.5        -1 -65891      0              "t=377.7ms" _
 1319  37  95  1 4.5         1 -65056      0.835          "t=&lt;500ns" _
 1320  38  95  0 0.5         1 -75120      0              "t=23.90s" _
 1321  39  95  0 0.5        -1 -81209      0              "t=10.3m" _
 1322  39  95  1 4.5         1 -80121      1.0876         "t=48.6us" _
 1323  40  95  0 2.5         1 -85659.9    0              "t=64.032d" _
 1324  41  95  0 4.5         1 -86786.3    0              "t=34.991d" _
 1325  41  95  1 0.5        -1 -86550.6    0.23569        "t=3.61d" _
 1326  42  95  0 2.5         1 -87711.86   0              "t=stbl" _
 1327  43  95  0 4.5         1 -86021      0              "t=20.0h" _
 1328  43  95  1 0.5        -1 -85982      0.03891        "t=61d" _
 1329  44  95  0 2.5         1 -83458      0              "t=1.643h" _
 1330  45  95  0 4.5         1 -78341      0              "t=5.02m" _
 1331  45  95  1 0.5        -1 -77798      0.5433         "t=1.96m" _
 1332  46  95  0 4.5         1 -69966      0              "t=7.5s" _
 1333  46  95  1 10.5        1 -68091      1.87513        "t=13.3s" _
 1334  47  95  0 4.5         1 -59600      0              "t=1.76s" _
 1335  47  95  1 0.5        -1 -59260      0.3442         "t=&lt;500ms" _
 1336  47  95  2 11.5        1 -57070      2.5313         "t=&lt;16ms" _
 1337  48  95  0 4.5         1 -46630      0              "t=90ms" _
 1338  35  96  0 -77.777     0 -38160      0              "t=20#ms" _
 1339  35  96  1 -77.777     0 -37850      0.3115         "t=3.0us" _
 1340  36  96  0 0           1 -53080      0              "t=80ms" _
 1341  37  96  0 2          -1 -61354      0              "t=201ms" _
 1342  37  96  1 1           1 -61350      0              "t=200#ms" _
 1343  37  96  2 10         -1 -60219      1.1346         "t=1.80us" _
 1344  38  96  0 0           1 -72924      0              "t=1.07s" _
 1345  39  96  0 0          -1 -78336      0              "t=5.34s" _
 1346  39  96  1 8           1 -76796      1.54           "t=9.6s" _
 1347  40  96  0 0           1 -85438.85   0              "t=23Ey" _
 1348  41  96  0 6           1 -85602.82   0              "t=23.35h" _
 1349  42  96  0 0           1 -88794.88   0              "t=stbl" _
 1350  43  96  0 7           1 -85822      0              "t=4.28d" _
 1351  43  96  1 4           1 -85788      0.03423        "t=51.5m" _
 1352  44  96  0 0           1 -86080.37   0              "t=stbl" _
 1353  45  96  0 6           1 -79688      0              "t=9.90m" _
 1354  45  96  1 3           1 -79636      0.05198        "t=1.51m" _
 1355  46  96  0 0           1 -76183      0              "t=122s" _
 1356  46  96  1 8           1 -73652      2.53057        "t=1.81us" _
 1357  47  96  0 8           1 -64510      0              "t=4.44s" _
 1358  47  96  1 2           1 -64510      0              "t=6.9s" _
 1359  47  96  2 13         -1 -62050      2.4614         "t=100us" _
 1360  48  96  0 0           1 -55570      0              "t=880ms" _
 1361  48  96  1 16          1 -50270      5.3            "t=300ms" _
 1362  49  96  0 -77.777     0 -37890      0              "t=1#ms" _
 1363  35  97  0 2.5        -1 -34060      0              "t=10#ms" _
 1364  36  97  0 1.5         1 -47420      0              "t=62.2ms" _
 1365  37  97  0 1.5         1 -58519.1    0              "t=169.1ms" _
 1366  37  97  1 0.5         0 -58442.5    0.0766         "t=5.7us" _
 1367  38  97  0 0.5         1 -68581      0              "t=429ms" _
 1368  38  97  1 3.5         1 -68273      0.30813        "t=165ns" _
 1369  38  97  2 4.5         1 -67750      0.83083        "t=515ns" _
 1370  39  97  0 0.5        -1 -76121      0              "t=3.75s" _
 1371  39  97  1 4.5         1 -75453      0.66752        "t=1.17s" _
 1372  39  97  2 13.5       -1 -72598      3.5226         "t=142ms" _
 1373  40  97  0 0.5         1 -82942.7    0              "t=16.749h" _
 1374  40  97  1 3.5         1 -81678.3    1.26435        "t=104.8ns" _
 1375  41  97  0 4.5         1 -85606      0              "t=72.1m" _
 1376  41  97  1 0.5        -1 -84863      0.74335        "t=58.7s" _
 1377  42  97  0 2.5         1 -87544.69   0              "t=stbl" _
 1378  43  97  0 4.5         1 -87224      0              "t=4.21My" _
 1379  43  97  1 0.5        -1 -87127      0.09657        "t=91.0d" _
 1380  44  97  0 2.5         1 -86120.6    0              "t=2.8370d" _
 1381  45  97  0 4.5         1 -82600      0              "t=30.7m" _
 1382  45  97  1 0.5        -1 -82340      0.25876        "t=46.2m" _
 1383  46  97  0 2.5         1 -77806      0              "t=3.10m" _
 1384  47  97  0 4.5         1 -70830      0              "t=25.5s" _
 1385  47  97  1 0.5        -1 -70430      0.4            "t=100#ms" _
 1386  48  97  0 4.5         1 -60450      0              "t=1.10s" _
 1387  48  97  1 12.5        1 -58950      1.5            "t=3.8s" _
 1388  49  97  0 4.5         1 -47190      0              "t=50ms" _
 1389  35  98  0 -77.777     0 -28250      0              "t=5#ms" _
 1390  36  98  0 0           1 -44310      0              "t=42.8ms" _
 1391  37  98  0 0          -1 -54369      0              "t=114ms" _
 1392  37  98  1 3           0 -54296      0.073          "t=96ms" _
 1393  37  98  2 -77.777     0 -54191      0.1783         "t=358ns" _
 1394  38  98  0 0           1 -66423      0              "t=653ms" _
 1395  39  98  0 0          -1 -72295      0              "t=548ms" _
 1396  39  98  1 5           1 -72054      0.241          "t=2.0s" _
 1397  39  98  2 2          -1 -72124      0.17074        "t=610ns" _
 1398  40  98  0 0           1 -81287      0              "t=30.7s" _
 1399  40  98  1 17         -1 -74683      6.6037         "t=1.9us" _
 1400  41  98  0 1           1 -83525      0              "t=2.86s" _
 1401  41  98  1 5           1 -83441      0.084          "t=51.3m" _
 1402  42  98  0 0           1 -88115.97   0              "t=stbl" _
 1403  43  98  0 6           1 -86432      0              "t=4.2My" _
 1404  43  98  1 2          -1 -86341      0.09076        "t=14.7us" _
 1405  44  98  0 0           1 -88225      0              "t=stbl" _
 1406  45  98  0 2           1 -83175      0              "t=8.72m" _
 1407  45  98  1 5           1 -83120      0.06           "t=3.6m" _
 1408  46  98  0 0           1 -81321      0              "t=17.7m" _
 1409  47  98  0 5           0 -73070      0              "t=47.5s" _
 1410  47  98  1 3           1 -72900      0.16783        "t=220ns" _
 1411  48  98  0 0           1 -67640      0              "t=9.2s" _
 1412  48  98  1 8           1 -65210      2.4275         "t=189ns" _
 1413  48  98  2 12          1 -61010      6.635          "t=240ns" _
 1414  49  98  0 0           1 -53900      0              "t=37ms" _
 1415  49  98  1 -77.777     0 -53900      0              "t=1.01s" _
 1416  36  99  0 2.5        -1 -38760      0              "t=40ms" _
 1417  37  99  0 1.5         1 -51121      0              "t=56.4ms" _
 1418  38  99  0 1.5         1 -62521      0              "t=269ms" _
 1419  39  99  0 2.5         1 -70650      0              "t=1.484s" _
 1420  39  99  1 8.5         1 -68508      2.14165        "t=8.6us" _
 1421  40  99  0 0.5         1 -77621      0              "t=2.1s" _
 1422  40  99  1 3.5         1 -77369      0.25196        "t=293ns" _
 1423  41  99  0 4.5         1 -82335      0              "t=15.0s" _
 1424  41  99  1 0.5        -1 -81970      0.36527        "t=2.5m" _
 1425  42  99  0 0.5         1 -85970.10   0              "t=65.976h" _
 1426  42  99  1 2.5         1 -85872.32   0.097785       "t=15.5us" _
 1427  42  99  2 5.5        -1 -85286.00   0.6841         "t=760ns" _
 1428  43  99  0 4.5         1 -87327.9    0              "t=211.1ky" _
 1429  43  99  1 0.5        -1 -87185.2    0.1426832      "t=6.0067h" _
 1430  44  99  0 2.5         1 -87625.4    0              "t=stbl" _
 1431  45  99  0 0.5        -1 -85581      0              "t=16.1d" _
 1432  45  99  1 4.5         1 -85516      0.0646         "t=4.7h" _
 1433  46  99  0 2.5         1 -82183      0              "t=21.4m" _
 1434  47  99  0 4.5         1 -76712      0              "t=2.07m" _
 1435  47  99  1 0.5        -1 -76206      0.5061         "t=10.5s" _
 1436  48  99  0 2.5         1 -69931.1    0              "t=16s" _
 1437  49  99  0 4.5         1 -61380      0              "t=3.1s" _
 1438  49  99  1 0.5        -1 -60980      0.4            "t=1#s" _
 1439  50  99  0 4.5         1 -47940      0              "t=5#ms" _
 1440  50  99  1 0.5        -1 -47540      0.4            "t=?" _
 1441  36  100  0 0          1 -35050      0              "t=12ms" _
 1442  37  100  0 3          1 -46247      0              "t=48ms" _
 1443  38  100  0 0          1 -59821      0              "t=202ms" _
 1444  38  100  1 4         -1 -58202      1.61872        "t=122ns" _
 1445  39  100  0 1         -1 -67327      0              "t=735ms" _
 1446  39  100  1 4          1 -67183      0.144          "t=940ms" _
 1447  40  100  0 0          1 -76377      0              "t=7.1s" _
 1448  41  100  0 1          1 -79797      0              "t=1.5s" _
 1449  41  100  1 5          1 -79484.7    0.313          "t=2.99s" _
 1450  41  100  2 4         -1 -79450      0.347          "t=460ns" _
 1451  42  100  0 0          1 -86193.0    0              "t=7.1Ey" _
 1452  43  100  0 1          1 -86020.9    0              "t=15.46s" _
 1453  43  100  1 4          1 -85820.2    0.20067        "t=8.32us" _
 1454  43  100  2 6          1 -85777.0    0.24395        "t=3.2us" _
 1455  44  100  0 0          1 -89227.4    0              "t=stbl" _
 1456  45  100  0 1         -1 -85591      0              "t=20.8h" _
 1457  45  100  1 2          1 -85516      0.074782       "t=214.0ns" _
 1458  45  100  2 5          1 -85483      0.1076         "t=4.6m" _
 1459  46  100  0 0          1 -85213      0              "t=3.63d" _
 1460  47  100  0 5          1 -78138      0              "t=2.01m" _
 1461  47  100  1 2          1 -78122      0.01552        "t=2.24m" _
 1462  48  100  0 0          1 -74194.6    0              "t=49.1s" _
 1463  49  100  0 6          1 -64310      0              "t=5.83s" _
 1464  50  100  0 0          1 -57280      0              "t=1.16s" _
 1465  50  100  1 6          1 -52780      4.5            "t=100#ns" _
 1466  36  101  0 2.5        1 -29130      0              "t=5#ms" _
 1467  37  101  0 1.5        1 -42850      0              "t=31.8ms" _
 1468  38  101  0 2.5       -1 -55325      0              "t=113.8ms" _
 1469  39  101  0 2.5        1 -65061      0              "t=426ms" _
 1470  39  101  1 -77.777    0 -64730      0.3315         "t=190ns" _
 1471  39  101  2 -77.777    0 -63854      1.207          "t=870ns" _
 1472  40  101  0 1.5        1 -73166      0              "t=2.3s" _
 1473  41  101  0 2.5        1 -78891      0              "t=7.1s" _
 1474  42  101  0 0.5        1 -83519.9    0              "t=14.61m" _
 1475  42  101  1 1.5        1 -83506.4    0.013497       "t=226ns" _
 1476  42  101  2 2.5        1 -83462.9    0.057015       "t=133ns" _
 1477  43  101  0 4.5        1 -86345      0              "t=14.22m" _
 1478  43  101  1 0.5       -1 -86137      0.207526       "t=636us" _
 1479  44  101  0 2.5        1 -87958.1    0              "t=stbl" _
 1480  44  101  1 5.5       -1 -87430.5    0.52756        "t=17.5us" _
 1481  45  101  0 0.5       -1 -87412      0              "t=3.3y" _
 1482  45  101  1 4.5        1 -87255      0.15732        "t=4.34d" _
 1483  46  101  0 2.5        1 -85432      0              "t=8.47h" _
 1484  47  101  0 4.5        1 -81334      0              "t=11.1m" _
 1485  47  101  1 0.5       -1 -81060      0.2741         "t=3.10s" _
 1486  48  101  0 2.5        1 -75836.5    0              "t=1.36m" _
 1487  49  101  0 4.5        1 -68610      0              "t=15.1s" _
 1488  49  101  1 0.5       -1 -68060      0.55           "t=10#s" _
 1489  50  101  0 3.5        1 -60310      0              "t=1.97s" _
 1490  37  102  0 4          1 -37710      0              "t=37ms" _
 1491  38  102  0 0          1 -52160      0              "t=69ms" _
 1492  39  102  0 2         -1 -61173      0              "t=298ms" _
 1493  39  102  1 0          0 -60970      0.2            "t=360ms" _
 1494  40  102  0 0          1 -71588      0              "t=2.9s" _
 1495  41  102  0 4          1 -76304.5    0              "t=4.3s" _
 1496  41  102  1 1          1 -76210      0.094          "t=1.3s" _
 1497  42  102  0 0          1 -83566      0              "t=11.3m" _
 1498  43  102  0 1          1 -84573      0              "t=5.28s" _
 1499  43  102  1 4          0 -84553      0.02           "t=4.35m" _
 1500  44  102  0 0          1 -89106.4    0              "t=stbl" _
 1501  45  102  0 1         -1 -86783      0              "t=207.0d" _
 1502  45  102  1 6          1 -86642      0.14073        "t=3.742y" _
 1503  46  102  0 0          1 -87903.2    0              "t=stbl" _
 1504  47  102  0 5          1 -82247      0              "t=12.9m" _
 1505  47  102  1 2          1 -82238      0.0094         "t=7.7m" _
 1506  48  102  0 0          1 -79659.7    0              "t=5.5m" _
 1507  49  102  0 6          1 -70695      0              "t=23.3s" _
 1508  50  102  0 0          1 -64930      0              "t=3.8s" _
 1509  50  102  1 6          1 -62910      2.017          "t=367ns" _
 1510  37  103  0 1.5        1 -33610      0              "t=26ms" _
 1511  38  103  0 2.5        1 -47420      0              "t=53ms" _
 1512  39  103  0 2.5        1 -58458      0              "t=239ms" _
 1513  40  103  0 2.5       -1 -67815      0              "t=1.38s" _
 1514  41  103  0 2.5        1 -75029      0              "t=1.5s" _
 1515  42  103  0 1.5        1 -80961      0              "t=67.5s" _
 1516  43  103  0 2.5        1 -84604      0              "t=54.2s" _
 1517  44  103  0 1.5        1 -87267.2    0              "t=39.247d" _
 1518  44  103  1 5.5       -1 -87029.0    0.2382         "t=1.69ms" _
 1519  45  103  0 0.5       -1 -88031.7    0              "t=stbl" _
 1520  45  103  1 3.5        1 -87991.9    0.039753       "t=56.114m" _
