 49    107    0.247   -0.043 
 49    108    0.248   -0.052 
 49    109    0.248   -0.069 
 49    110    0.211   -0.067 
 49    111    0.192   -0.069 
 49    112    0.173   -0.071 
 49    113    0.164   -0.072 
 49    114    0.164   -0.08 
 49    115    0.164   -0.089 
 49    116    0.155   -0.09 
 49    117    0.127   -0.076 
 50    44    0.009   -0.032 
 50    45    0.018   -0.023 
 50    46    0.018   -0.023 
 50    47    0.018    0.024 
 50    48    0.009   -0.024 
 50    49    0.035   -0.015 
 50    50    0.009   -0.015 
 50    51    0.027    0.024 
 50    52    0.009   -0.015 
 50    53    0.018   -0.015 
 50    54    0.018    0.016 
 50    55    0.026    0.009 
 50    56    0.027    0.016 
 50    57    0.045    0.001 
 50    58    0.035    0.009 
 50    59    0.053    0.001 
 50    60    0.027   -0.008 
 50    61    0.045   -0.008 
 50    62    0.018   -0.015 
 50    63    0.045   -0.008 
 50    64    0   -0.015 
 50    65    0.018   -0.008 
 50    66    0   -0.008 
 50    67   -0.044    0.001 
 50    68    0    0 
 50    69    0    0 
 50    70    0    0 
 50    71   -0.008   -0.008 
 50    72    0    0 
 50    73    0    0 
 50    74    0    0 
 50    75    0    0 
 50    76    0    0 
 50    77    0    0 
 50    78    0    0 
 50    79    0    0.008 
 50    80    0    0 
 50    81    0.008   -0.008 
 50    82    0    0 
 50    83    0   -0.008 
 50    84    0    0 
 50    85    0    0.008 
 50    86    0   -0.008 
 50    87    0    0.008 
 50    88    0    0.008 
 50    89    0    0.015 
 50    90    0    0.015 
 50    91    0.098    0.044 
 50    92    0.107    0.044 
 50    93    0.216    0.109 
 50    94    0.216    0.102 
 50    95    0.234    0.088 
 50    96    0.243    0.082 
 50    97    0.252    0.075 
 50    98    0.262    0.061 
 50    99    0.262    0.053 
 50    100    0.263    0.044 
 50    101    0.273    0.031 
 50    102    0.273    0.021 
 50    103    0.273    0.015 
 50    104    0.274   -0.004 
 50    105    0.274   -0.012 
 50    106    0.266   -0.024 
 50    107    0.256   -0.034 
 50    108    0.267   -0.049 
 50    109    0.257   -0.06 
 50    110    0.248   -0.069 
 50    111    0.172   -0.054 
 50    112    0.163   -0.055 
 50    113    0.164   -0.064 
 50    114    0.145   -0.066 
 50    115    0.145   -0.074 
 50    116    0.108   -0.052 
 50    117    0.108   -0.06 
 50    118    0.108   -0.06 
 50    119    0.089   -0.054 
 51    46    0.053    0.017 
 51    47    0.053    0.025 
 51    48    0.053    0.017 
 51    49    0.053    0.009 
 51    50    0.035    0.024 
 51    51    0.054    0.034 
 51    52    0.054    0.034 
 51    53    0.081    0.051 
 51    54    0.081    0.051 
 51    55    0.099    0.052 
 51    56    0.098    0.052 
 51    57    0.107    0.044 
 51    58    0.107    0.044 
 51    59    0.107    0.028 
 51    60    0.107    0.028 
 51    61    0.107    0.028 
 51    62    0.107    0.02 
 51    63   -0.112    0.02 
 51    64   -0.112    0.02 
 51    65   -0.122    0.021 
 51    66   -0.122    0.014 
 51    67   -0.138    0.016 
 51    68   -0.122    0.006 
 51    69   -0.122    0.006 
 51    70   -0.113   -0.003 
 51    71   -0.113   -0.003 
 51    72   -0.105   -0.011 
 51    73   -0.105   -0.011 
 51    74   -0.087   -0.012 
 51    75   -0.096   -0.02 
 51    76   -0.07   -0.006 
 51    77   -0.07   -0.006 
 51    78   -0.035    0 
 51    79   -0.044   -0.008 
 51    80   -0.008   -0.008 
 51    81   -0.026   -0.008 
 51    82   -0.008   -0.008 
 51    83   -0.026    0.016 
 51    84   -0.008   -0.015 
 51    85    0.036    0.033 
 51    86    0.054    0.041 
 51    87    0.1    0.068 
 51    88    0.099    0.068 
 51    89    0.116    0.079 
 51    90    0.126    0.08 
 51    91    0.181    0.103 
 51    92    0.189    0.105 
 51    93    0.207    0.108 
 51    94    0.207    0.1 
 51    95    0.215    0.093 
 51    96    0.215    0.084 
 51    97    0.234    0.08 
 51    98    0.234    0.072 
 51    99    0.243    0.065 
 51    100    0.243    0.049 
 51    101    0.253    0.042 
 51    102    0.253    0.026 
 51    103    0.274    0.007 
 51    104    0.274   -0.003 
 51    105    0.266   -0.013 
 51    106    0.256   -0.025 
 51    107    0.256   -0.034 
 51    108    0.267   -0.048 
 51    109    0.257   -0.059 
 51    110    0.257   -0.068 
 51    111    0.182   -0.037 
 51    112    0.163   -0.04 
 51    113    0.163   -0.048 
 51    114    0.163   -0.064 
 51    115    0.155   -0.074 
 51    116    0.127   -0.058 
 51    117    0.117   -0.059 
 51    118    0.108   -0.06 
 51    119   -0.131   -0.016 
 51    120   -0.122   -0.009 
 51    121   -0.105   -0.004 
 52    47    0.053    0.017 
 52    48    0.035    0.009 
 52    49    0.053    0.001 
 52    50    0.026    0.009 
 52    51    0.053    0.025 
 52    52    0.045    0.016 
 52    53    0.053    0.017 
 52    54    0.099    0.052 
 52    55    0.134    0.064 
 52    56    0.134    0.056 
 52    57    0.142    0.048 
 52    58    0.152    0.049 
 52    59    0.161    0.043 
 52    60    0.161    0.043 
 52    61    0.17    0.044 
 52    62    0.161    0.034 
 52    63    0.197    0.039 
 52    64    0.18    0.027 
 52    65   -0.147    0.023 
 52    66   -0.147    0.017 
 52    67   -0.155    0.018 
 52    68   -0.156    0.01 
 52    69   -0.156    0.001 
 52    70   -0.139   -0.001 
 52    71   -0.139   -0.008 
 52    72   -0.113   -0.01 
 52    73   -0.113   -0.018 
 52    74   -0.105   -0.019 
 52    75   -0.104   -0.027 
 52    76    0    0 
 52    77   -0.008    0 
 52    78    0    0 
 52    79    0    0.008 
 52    80    0    0 
 52    81    0.008   -0.008 
 52    82    0    0 
 52    83   -0.008   -0.008 
 52    84    0    0 
 52    85    0.008    0.008 
 52    86    0    0 
 52    87    0.117    0.088 
 52    88    0.126    0.089 
 52    89    0.153    0.099 
 52    90    0.162    0.101 
 52    91    0.181    0.112 
 52    92    0.189    0.114 
 52    93    0.207    0.117 
 52    94    0.207    0.108 
 52    95    0.215    0.102 
 52    96    0.215    0.093 
 52    97    0.224    0.086 
 52    98    0.224    0.079 
 52    99    0.234    0.072 
 52    100    0.234    0.056 
 52    101    0.244    0.041 
 52    102    0.244    0.033 
 52    103    0.265    0.014 
 52    104    0.275   -0.002 
 52    105    0.266   -0.013 
 52    106    0.256   -0.024 
 52    107    0.256   -0.033 
 52    108    0.267   -0.048 
 52    109    0.257   -0.059 
 52    110    0.258   -0.067 
 52    111    0.249   -0.078 
 52    112    0.191   -0.045 
 52    113    0.182   -0.053 
 52    114    0.163   -0.056 
 52    115    0.164   -0.08 
 52    116    0.145   -0.065 
 52    117    0.127   -0.058 
 52    118    0.117   -0.06 
 52    119   -0.148   -0.014 
 52    120   -0.139   -0.006 
 52    121   -0.105   -0.004 
 52    122   -0.087   -0.005 
 52    123   -0.07   -0.013 
 52    124   -0.052   -0.03 
 53    48    0.062    0.041 
 53    49    0.062    0.017 
 53    50    0.045    0.033 
 53    51    0.072    0.05 
 53    52    0.089    0.051 
 53    53    0.134    0.072 
 53    54    0.142    0.066 
 53    55    0.152    0.058 
 53    56    0.16    0.06 
 53    57    0.161    0.059 
 53    58    0.161    0.051 
 53    59    0.179    0.053 
 53    60    0.179    0.046 
 53    61    0.207    0.05 
 53    62    0.197    0.039 
 53    63    0.216    0.042 
 53    64    0.207    0.032 
 53    65    0.226    0.019 
 53    66    0.217    0.017 
 53    67    0.226    0.01 
 53    68   -0.173    0.012 
 53    69   -0.181    0.013 
 53    70   -0.164    0.002 
 53    71   -0.164    0.002 
 53    72   -0.156   -0.006 
 53    73    0.153    0.017 
 53    74   -0.13   -0.017 
 53    75   -0.122   -0.018 
 53    76   -0.113   -0.019 
 53    77   -0.104   -0.027 
 53    78   -0.079   -0.013 
 53    79   -0.07   -0.013 
 53    80    0.008    0 
 53    81    0.027   -0.008 
 53    82    0    0 
 53    83    0.027    0.016 
 53    84    0.008    0 
 53    85    0.1    0.077 
 53    86    0.108    0.078 
 53    87    0.126    0.08 
 53    88    0.135    0.082 
 53    89    0.163    0.094 
 53    90    0.161    0.093 
 53    91    0.189    0.114 
 53    92    0.209    0.126 
 53    93    0.217    0.127 
 53    94    0.216    0.109 
 53    95    0.216    0.102 
 53    96    0.224    0.095 
 53    97    0.233    0.089 
 53    98    0.234    0.072 
 53    99    0.243    0.066 
 53    100    0.234    0.057 
 53    101    0.244    0.041 
 53    102    0.245    0.025 
 53    103    0.265    0.014 
 53    104    0.266   -0.004 
 53    105    0.256   -0.014 
 53    106    0.256   -0.024 
 53    107    0.256   -0.033 
 53    108    0.257   -0.049 
 53    109    0.258   -0.058 
 53    110    0.248   -0.061 
 53    111    0.249   -0.077 
 53    112    0.19   -0.036 
 53    113    0.191   -0.045 
 53    114    0.172   -0.047 
 53    115    0.164   -0.064 
 53    116    0.154   -0.056 
 53    117    0.145   -0.057 
 53    118    0.126   -0.052 
 53    119   -0.156   -0.021 
 53    120   -0.148   -0.014 
 53    121   -0.122   -0.009 
 53    122   -0.105   -0.019 
 53    123   -0.079   -0.021 
 53    124   -0.061   -0.03 
 53    125   -0.035   -0.008 
 53    126    0.018    0 
 54    49    0.062    0.001 
 54    50    0.045    0.009 
 54    51    0.089    0.051 
 54    52    0.116    0.062 
 54    53    0.142    0.065 
 54    54    0.152    0.067 
 54    55    0.16    0.06 
 54    56    0.169    0.052 
 54    57    0.188    0.055 
 54    58    0.188    0.048 
 54    59    0.215    0.052 
 54    60    0.216    0.052 
 54    61    0.243    0.064 
 54    62    0.235    0.046 
 54    63    0.253    0.041 
 54    64    0.244    0.031 
 54    65    0.254    0.015 
 54    66    0.245    0.006 
 54    67    0.265   -0.008 
 54    68    0.236   -0.004 
 54    69    0.255   -0.026 
 54    70    0.208    0 
 54    71    0.209   -0.009 
 54    72    0.17    0.002 
 54    73    0.161    0.01 
 54    74    0.143    0.008 
 54    75    0.143   -0.001 
 54    76   -0.113   -0.019 
 54    77   -0.113   -0.027 
 54    78    0    0 
 54    79   -0.018   -0.008 
 54    80    0    0 
 54    81    0.027   -0.008 
 54    82    0    0 
 54    83   -0.018    0.008 
 54    84    0    0 
 54    85    0.1    0.068 
 54    86    0.116    0.07 
 54    87    0.135    0.073 
 54    88    0.145    0.075 
 54    89    0.164    0.095 
 54    90    0.181    0.097 
 54    91    0.207    0.117 
 54    92    0.218    0.135 
 54    93    0.226    0.129 
 54    94    0.224    0.111 
 54    95    0.234    0.105 
 54    96    0.242    0.099 
 54    97    0.242    0.09 
 54    98    0.251    0.076 
 54    99    0.252    0.068 
 54    100    0.252    0.052 
 54    101    0.263    0.039 
 54    102    0.264    0.022 
 54    103    0.275    0.008 
 54    104    0.275   -0.001 
 54    105    0.266   -0.012 
 54    106    0.256   -0.024 
 54    107    0.257   -0.032 
 54    108    0.257   -0.048 
 54    109    0.258   -0.058 
 54    110    0.249   -0.067 
 54    111    0.249   -0.077 
 54    112    0.21   -0.049 
 54    113    0.2   -0.059 
 54    114    0.182   -0.053 
 54    115    0.183   -0.071 
 54    116    0.164   -0.064 
 54    117    0.155   -0.056 
 54    118    0.136   -0.058 
 54    119   -0.156   -0.021 
 54    120   -0.156   -0.013 
 54    121   -0.122   -0.009 
 54    122   -0.096   -0.02 
 54    123   -0.079   -0.029 
 54    124   -0.061   -0.037 
 54    125   -0.026   -0.008 
 54    126    0.018    0 
 54    127    0.035    0.016 
 54    128    0.054    0.034 
 55    51    0.107    0.062 
 55    52    0.142    0.066 
 55    53    0.161    0.068 
 55    54    0.16    0.06 
 55    55    0.182    0.054 
 55    56    0.19    0.056 
 55    57    0.208    0.067 
 55    58    0.207    0.052 
 55    59    0.252    0.084 
 55    60    0.252    0.075 
 55    61    0.271    0.079 
 55    62    0.262    0.061 
 55    63    0.263    0.052 
 55    64    0.253    0.033 
 55    65    0.263    0.026 
 55    66    0.254    0.009 
 55    67    0.265    0.001 
 55    68    0.245   -0.002 
 55    69    0.256   -0.025 
 55    70    0.218   -0.007 
 55    71    0.218   -0.007 
 55    72    0.189   -0.002 
 55    73    0.181   -0.003 
 55    74    0.162    0.002 
 55    75    0.162   -0.006 
 55    76    0.143   -0.001 
 55    77    0.126   -0.003 
 55    78   -0.105   -0.019 
 55    79   -0.104   -0.027 
 55    80    0    0 
 55    81    0.035   -0.008 
 55    82    0    0 
 55    83    0.027    0.016 
 55    84    0    0 
 55    85    0.116    0.07 
 55    86    0.126    0.072 
 55    87    0.145    0.075 
 55    88    0.164    0.07 
 55    89    0.173    0.088 
 55    90    0.19    0.098 
 55    91    0.217    0.128 
 55    92    0.227    0.137 
 55    93    0.236    0.131 
 55    94    0.235    0.122 
 55    95    0.244    0.115 
 55    96    0.244    0.098 
 55    97    0.251    0.092 
 55    98    0.251    0.076 
 55    99    0.262    0.07 
 55    100    0.262    0.054 
 55    101    0.263    0.04 
 55    102    0.265    0.023 
 55    103    0.275    0.009 
 55    104    0.266   -0.003 
 55    105    0.267   -0.02 
 55    106    0.256   -0.023 
 55    107    0.257   -0.039 
 55    108    0.258   -0.048 
 55    109    0.258   -0.057 
 55    110    0.249   -0.067 
 55    111    0.249   -0.076 
 55    112    0.22   -0.056 
 55    113    0.211   -0.057 
 55    114    0.201   -0.059 
 55    115    0.192   -0.069 
 55    116    0.173   -0.071 
 55    117    0.155   -0.064 
 55    118    0.136   -0.058 
 55    119    0.117   -0.052 
 55    120   -0.156   -0.014 
 55    121   -0.122   -0.009 
 55    122   -0.096   -0.02 
 55    123   -0.079   -0.029 
 55    124   -0.061   -0.037 
 55    125    0.027    0 
 55    126    0.018    0 
 55    127    0.035    0.009 
 55    128    0.045    0.016 
 55    129    0.062    0.041 
 55    130    0.073    0.06 
 56    52    0.152    0.067 
 56    53    0.169    0.069 
 56    54    0.18    0.062 
 56    55    0.199    0.057 
 56    56    0.207    0.052 
 56    57    0.224    0.071 
 56    58    0.243    0.074 
 56    59    0.271    0.095 
 56    60    0.28    0.09 
 56    61    0.29    0.083 
 56    62    0.29    0.067 
 56    63    0.291    0.058 
 56    64    0.281    0.039 
 56    65    0.292    0.024 
 56    66    0.273    0.012 
 56    67    0.274   -0.005 
 56    68    0.274   -0.013 
 56    69    0.275   -0.03 
 56    70    0.256   -0.025 
 56    71    0.247   -0.027 
 56    72    0.218   -0.015 
 56    73    0.209   -0.017 
 56    74    0.171   -0.005 
 56    75    0.162   -0.014 
 56    76    0.143   -0.008 
 56    77    0.126   -0.01 
 56    78   -0.113   -0.027 
 56    79   -0.113   -0.034 
 56    80    0    0 
 56    81    0.035   -0.008 
 56    82    0    0 
 56    83   -0.026    0.008 
 56    84    0    0 
 56    85    0.116    0.07 
 56    86    0.135    0.066 
 56    87    0.155    0.069 
 56    88    0.164    0.078 
 56    89    0.183    0.089 
 56    90    0.199    0.1 
 56    91    0.216    0.119 
 56    92    0.236    0.131 
 56    93    0.244    0.124 
 56    94    0.243    0.115 
 56    95    0.251    0.109 
 56    96    0.261    0.103 
 56    97    0.261    0.094 
 56    98    0.261    0.078 
 56    99    0.271    0.064 
 56    100    0.271    0.056 
 56    101    0.272    0.041 
 56    102    0.274    0.025 
 56    103    0.275    0.009 
 56    104    0.275   -0.001 
 56    105    0.275   -0.009 
 56    106    0.267   -0.021 
 56    107    0.268   -0.037 
 56    108    0.268   -0.046 
 56    109    0.258   -0.057 
 56    110    0.258   -0.065 
 56    111    0.249   -0.076 
 56    112    0.24   -0.078 
 56    113    0.22   -0.072 
 56    114    0.201   -0.067 
 56    115    0.192   -0.077 
 56    116    0.183   -0.079 
 56    117    0.164   -0.073 
 56    118    0.145   -0.066 
 56    119    0.126   -0.052 
 56    120   -0.156   -0.013 
 56    121   -0.131   -0.016 
 56    122   -0.096   -0.02 
 56    123   -0.079   -0.029 
 56    124   -0.061   -0.037 
 56    125   -0.018    0 
 56    126    0.018    0 
 56    127    0.035    0.009 
 56    128    0.035    0.016 
 56    129    0.054    0.041 
 56    130    0.063    0.051 
 56    131    0.101    0.07 
 56    132    0.109    0.088 
 56    133    0.137    0.1 
 57    53    0.198    0.074 
 57    54    0.208    0.067 
 57    55    0.215    0.061 
 57    56    0.236    0.072 
 57    57    0.253    0.092 
 57    58    0.271    0.095 
 57    59    0.28    0.097 
 57    60    0.29    0.1 
 57    61    0.298    0.095 
 57    62    0.299    0.076 
 57    63    0.309    0.062 
 57    64    0.3    0.051 
 57    65    0.301    0.036 
 57    66    0.292    0.017 
 57    67    0.293   -0.001 
 57    68    0.283   -0.004 
 57    69    0.284   -0.02 
 57    70    0.275   -0.022 
 57    71    0.266   -0.023 
 57    72    0.226   -0.005 
 57    73    0.218   -0.007 
 57    74    0.19   -0.011 
 57    75    0.171   -0.022 
 57    76    0.162   -0.023 
 57    77    0.144   -0.025 
 57    78    0.107   -0.011 
 57    79   -0.122   -0.041 
 57    80    0    0 
 57    81    0.045   -0.008 
 57    82    0    0 
 57    83   -0.035    0.009 
 57    84    0    0 
 57    85    0.134    0.072 
 57    86    0.154    0.068 
 57    87    0.164    0.077 
 57    88    0.173    0.079 
 57    89    0.199    0.091 
 57    90    0.217    0.11 
 57    91    0.225    0.12 
 57    92    0.244    0.133 
 57    93    0.244    0.124 
 57    94    0.252    0.117 
 57    95    0.261    0.111 
 57    96    0.261    0.103 
 57    97    0.27    0.096 
 57    98    0.27    0.08 
 57    99    0.271    0.072 
 57    100    0.271    0.065 
 57    101    0.272    0.049 
 57    102    0.283    0.027 
 57    103    0.274    0.017 
 57    104    0.274    0.007 
 57    105    0.275   -0.01 
 57    106    0.275   -0.019 
 57    107    0.267   -0.03 
 57    108    0.267   -0.037 
 57    109    0.268   -0.055 
 57    110    0.258   -0.065 
 57    111    0.249   -0.076 
 57    112    0.24   -0.079 
 57    113    0.221   -0.081 
 57    114    0.212   -0.082 
 57    115    0.201   -0.084 
 57    116    0.183   -0.087 
 57    117    0.164   -0.073 
 57    118    0.145   -0.066 
 57    119    0.127   -0.059 
 57    120   -0.164   -0.013 
 57    121   -0.131   -0.016 
 57    122   -0.096   -0.02 
 57    123   -0.07   -0.03 
 57    124   -0.061   -0.037 
 57    125   -0.026   -0.008 
 57    126    0.018    0 
 57    127    0.027    0.009 
 57    128    0.035    0.016 
 57    129    0.054    0.041 
 57    130    0.063    0.043 
 57    131    0.101    0.07 
 57    132    0.109    0.088 
 57    133    0.146    0.109 
 57    134    0.165    0.121 
 57    135    0.174    0.128 
 58    55    0.234    0.073 
 58    56    0.262    0.086 
 58    57    0.271    0.095 
 58    58    0.279    0.09 
 58    59    0.298    0.094 
 58    60    0.307    0.097 
 58    61    0.307    0.089 
 58    62    0.308    0.079 
 58    63    0.319    0.066 
 58    64    0.309    0.054 
 58    65    0.31    0.037 
 58    66    0.301    0.026 
 58    67    0.302    0.009 
 58    68    0.293   -0.002 
 58    69    0.294   -0.019 
 58    70    0.275   -0.022 
 58    71    0.275   -0.031 
 58    72    0.246   -0.018 
 58    73    0.218   -0.023 
 58    74    0.199   -0.018 
 58    75    0.181   -0.021 
 58    76    0.162   -0.023 
 58    77    0.144   -0.025 
 58    78    0.107   -0.011 
 58    79   -0.122   -0.041 
 58    80    0    0 
 58    81    0.045   -0.008 
 58    82    0    0 
 58    83   -0.035    0.009 
 58    84    0    0 
 58    85    0.134    0.064 
 58    86    0.144    0.066 
 58    87    0.163    0.069 
 58    88    0.182    0.08 
 58    89    0.208    0.092 
 58    90    0.216    0.109 
 58    91    0.235    0.122 
 58    92    0.252    0.126 
 58    93    0.252    0.126 
 58    94    0.261    0.111 
 58    95    0.27    0.105 
 58    96    0.27    0.096 
 58    97    0.27    0.089 
 58    98    0.27    0.08 
 58    99    0.271    0.072 
 58    100    0.271    0.065 
 58    101    0.281    0.05 
 58    102    0.282    0.034 
 58    103    0.283    0.019 
 58    104    0.274    0.007 
 58    105    0.275   -0.003 
 58    106    0.275   -0.019 
 58    107    0.276   -0.028 
 58    108    0.276   -0.036 
 58    109    0.268   -0.056 
 58    110    0.258   -0.066 
 58    111    0.258   -0.076 
 58    112    0.249   -0.087 
 58    113    0.23   -0.089 
 58    114    0.211   -0.083 
 58    115    0.202   -0.093 
 58    116    0.183   -0.087 
 58    117    0.164   -0.081 
 58    118    0.155   -0.074 
 58    119    0.135   -0.058 
 58    120   -0.164   -0.013 
 58    121   -0.13   -0.008 
 58    122   -0.096   -0.02 
 58    123   -0.079   -0.029 
 58    124   -0.052   -0.03 
 58    125   -0.018    0 
 58    126    0.008    0 
 58    127   -0.026    0.008 
 58    128   -0.018    0 
 58    129    0.054    0.041 
 58    130    0.055    0.043 
 58    131    0.101    0.071 
 58    132    0.109    0.088 
 58    133    0.146    0.109 
 58    134    0.164    0.119 
 58    135    0.174    0.128 
 58    136    0.192    0.14 
 58    137    0.2    0.132 
 59    56    0.27    0.088 
 59    57    0.279    0.097 
 59    58    0.289    0.1 
 59    59    0.298    0.095 
 59    60    0.307    0.097 
 59    61    0.317    0.092 
 59    62    0.318    0.075 
 59    63    0.319    0.066 
 59    64    0.319    0.049 
 59    65    0.32    0.04 
 59    66    0.31    0.037 
 59    67    0.31    0.02 
 59    68    0.311    0.011 
 59    69    0.303   -0.008 
 59    70    0.293   -0.002 
 59    71    0.283   -0.012 
 59    72    0.274   -0.006 
 59    73    0.237   -0.012 
 59    74    0.218   -0.015 
 59    75    0.19   -0.027 
 59    76    0.162   -0.023 
 59    77    0.154   -0.032 
 59    78    0.116   -0.019 
 59    79   -0.13   -0.032 
 59    80    0    0 
 59    81    0.053   -0.007 
 59    82    0    0 
 59    83   -0.035    0.009 
 59    84    0    0 
 59    85    0.143    0.066 
 59    86    0.162    0.068 
 59    87    0.181    0.079 
 59    88    0.209    0.092 
 59    89    0.215    0.102 
 59    90    0.224    0.111 
 59    91    0.243    0.124 
 59    92    0.262    0.128 
 59    93    0.262    0.119 
 59    94    0.27    0.114 
 59    95    0.27    0.105 
 59    96    0.27    0.096 
 59    97    0.27    0.089 
 59    98    0.27    0.08 
 59    99    0.271    0.072 
 59    100    0.28    0.067 
 59    101    0.281    0.05 
 59    102    0.281    0.042 
 59    103    0.282    0.034 
 59    104    0.283    0.017 
 59    105    0.274    0.006 
 59    106    0.274   -0.004 
 59    107    0.275   -0.02 
 59    108    0.276   -0.029 
 59    109    0.277   -0.045 
 59    110    0.268   -0.057 
 59    111    0.258   -0.076 
 59    112    0.249   -0.087 
 59    113    0.24   -0.096 
 59    114    0.212   -0.092 
 59    115    0.202   -0.101 
 59    116    0.183   -0.096 
 59    117    0.164   -0.089 
 59    118    0.155   -0.081 
 59    119    0.136   -0.067 
 59    120   -0.173   -0.003 
 59    121   -0.139   -0.008 
 59    122   -0.105   -0.019 
 59    123   -0.079   -0.029 
 59    124   -0.061   -0.03 
 59    125   -0.026   -0.008 
 59    126    0.008    0 
 59    127   -0.026    0.008 
 59    128   -0.026    0.008 
 59    129    0.054    0.042 
 59    130    0.056    0.043 
 59    131    0.101    0.071 
 59    132    0.118    0.09 
 59    133    0.165    0.112 
 59    134    0.173    0.12 
 59    135    0.183    0.129 
 59    136    0.2    0.132 
 59    137    0.209    0.134 
 59    138    0.208    0.126 
 59    139    0.216    0.128 
 60    58    0.307    0.097 
 60    59    0.318    0.091 
 60    60    0.327    0.094 
 60    61    0.327    0.086 
 60    62    0.327    0.078 
 60    63    0.328    0.069 
 60    64    0.328    0.059 
 60    65    0.329    0.043 
 60    66    0.329    0.042 
 60    67    0.321    0.023 
 60    68    0.321    0.014 
 60    69    0.322   -0.003 
 60    70    0.311    0.002 
 60    71    0.303   -0.008 
 60    72    0.293   -0.002 
 60    73    0.237   -0.02 
 60    74    0.218   -0.023 
 60    75    0.199   -0.027 
 60    76    0.171   -0.03 
 60    77    0.154   -0.032 
 60    78   -0.138   -0.031 
 60    79   -0.13   -0.04 
 60    80    0    0 
 60    81    0.045   -0.008 
 60    82    0    0 
 60    83   -0.035    0.009 
 60    84    0    0 
 60    85    0.134    0.064 
 60    86    0.161    0.068 
 60    87    0.181    0.071 
 60    88    0.206    0.083 
 60    89    0.215    0.093 
 60    90    0.243    0.107 
 60    91    0.252    0.117 
 60    92    0.262    0.128 
 60    93    0.27    0.121 
 60    94    0.27    0.114 
 60    95    0.279    0.107 
 60    96    0.279    0.098 
 60    97    0.279    0.091 
 60    98    0.279    0.082 
 60    99    0.28    0.074 
 60    100    0.29    0.069 
 60    101    0.291    0.052 
 60    102    0.3    0.048 
 60    103    0.302    0.03 
 60    104    0.293    0.019 
 60    105    0.283    0.008 
 60    106    0.275   -0.011 
 60    107    0.275   -0.02 
 60    108    0.276   -0.036 
 60    109    0.277   -0.054 
 60    110    0.268   -0.064 
 60    111    0.258   -0.076 
 60    112    0.249   -0.087 
 60    113    0.24   -0.096 
 60    114    0.221   -0.091 
 60    115    0.212   -0.1 
 60    116    0.192   -0.096 
 60    117    0.173   -0.089 
 60    118    0.155   -0.074 
 60    119   -0.182   -0.002 
 60    120   -0.174   -0.011 
 60    121   -0.148   -0.015 
 60    122   -0.105   -0.019 
 60    123   -0.079   -0.029 
 60    124   -0.061   -0.03 
 60    125   -0.018    0 
 60    126    0.008    0 
 60    127   -0.026    0.008 
 60    128   -0.018    0 
 60    129    0.055    0.042 
 60    130    0.056    0.043 
 60    131    0.102    0.071 
 60    132    0.118    0.089 
 60    133    0.164    0.111 
 60    134    0.182    0.121 
 60    135    0.199    0.132 
 60    136    0.21    0.134 
 60    137    0.209    0.134 
 60    138    0.217    0.127 
 60    139    0.216    0.128 
 60    140    0.216    0.128 
 60    141    0.225    0.12 
 61    59    0.327    0.086 
 61    60    0.327    0.086 
 61    61    0.327    0.087 
 61    62    0.327    0.079 
 61    63    0.328    0.07 
 61    64    0.328    0.06 
 61    65    0.329    0.052 
 61    66    0.329    0.043 
 61    67    0.33    0.026 
 61    68    0.33    0.026 
 61    69    0.331    0.007 
 61    70    0.33    0.016 
 61    71    0.331    0.007 
 61    72    0.321    0.013 
 61    73    0.321    0.022 
 61    74    0.31    0.027 
 61    75    0.218   -0.024 
 61    76    0.19   -0.028 
 61    77    0.162   -0.031 
 61    78   -0.148   -0.023 
 61    79   -0.147   -0.038 
 61    80    0    0 
 61    81    0.045   -0.008 
 61    82    0    0 
 61    83   -0.035    0.009 
 61    84    0    0 
 61    85    0.153    0.058 
 61    86    0.161    0.059 
 61    87    0.189    0.072 
 61    88    0.216    0.077 
 61    89    0.224    0.086 
 61    90    0.251    0.101 
 61    91    0.261    0.112 
 61    92    0.27    0.121 
 61    93    0.27    0.114 
 61    94    0.279    0.107 
 61    95    0.279    0.108 
 61    96    0.289    0.094 
 61    97    0.289    0.085 
 61    98    0.29    0.077 
 61    99    0.29    0.069 
 61    100    0.299    0.063 
 61    101    0.3    0.048 
 61    102    0.31    0.042 
 61    103    0.302    0.031 
 61    104    0.302    0.022 
 61    105    0.293    0.01 
 61    106    0.283   -0.002 
 61    107    0.275   -0.02 
 61    108    0.276   -0.029 
 61    109    0.276   -0.046 
 61    110    0.277   -0.056 
 61    111    0.268   -0.075 
 61    112    0.258   -0.086 
 61    113    0.249   -0.096 
 61    114    0.22   -0.092 
 61    115    0.212   -0.101 
 61    116    0.201   -0.095 
 61    117    0.173   -0.089 
 61    118    0.163   -0.074 
 61    119   -0.19   -0.001 
 61    120   -0.182   -0.002 
 61    121   -0.148   -0.007 
 61    122   -0.105   -0.011 
 61    123   -0.087   -0.02 
 61    124   -0.061   -0.03 
 61    125   -0.018    0 
 61    126    0.008    0 
 61    127   -0.026    0.008 
 61    128    0.018    0.001 
 61    129    0.055    0.043 
 61    130    0.065    0.052 
 61    131    0.11    0.072 
 61    132    0.118    0.09 
 61    133    0.164    0.103 
 61    134    0.173    0.111 
 61    135    0.191    0.123 
 61    136    0.21    0.126 
 61    137    0.209    0.126 
 61    138    0.217    0.118 
 61    139    0.217    0.118 
 61    140    0.225    0.12 
 61    141    0.224    0.111 
